ILLINOIS,11,Darlene Senger,Republican,81335
ILLINOIS,11,Bill Foster,Democrat,93436
ILLINOIS,11,Write-in,Write-in,1
ILLINOIS,12,Mike Bost,Republican,110038
ILLINOIS,12,William L. Enyart,Democrat,87860
ILLINOIS,12,Paula Bradshaw,Green,11840
ILLINOIS,13,Rodney Davis,Republican,123337
ILLINOIS,13,Ann E. Callis,Democrat,86935
ILLINOIS,14,Randy Hultgren,Republican,145369
ILLINOIS,14,Dennis Anderson,Democrat,76861
ILLINOIS,15,John Shimkus,Republican,166274
ILLINOIS,15,Eric Thorsland,Democrat,55652
ILLINOIS,16,Adam Kinzinger,Republican,153388
ILLINOIS,16,Randall Wayne Olsen,Democrat,63810
ILLINOIS,17,Bobby Schilling,Republican,88785
ILLINOIS,17,Cheri Bustos,Democrat,110560
ILLINOIS,17,Write-in,Write-in,16
ILLINOIS,18,Aaron Schock,Republican,184363
ILLINOIS,18,Darrel Miller,Democrat,62377
INDIANA,1,Mark Leyva,Republican,51000
INDIANA,1,Peter J. Visclosky,Democrat,86579
INDIANA,1,Donna T. Dunn,Libertarian,4714
INDIANA,2,Jackie Walorski,Republican,85583
INDIANA,2,Joe Bock,Democrat,55590
INDIANA,2,Jeff Petermann,Libertarian,4027
INDIANA,3,Marlin A. Stutzman,Republican,97892
INDIANA,3,Justin Kuhnle,Democrat,39771
INDIANA,3,Scott Wise,Libertarian,11130
INDIANA,4,Todd Rokita,Republican,94998
INDIANA,4,John Dale,Democrat,47056
INDIANA,5,Susan W. Brooks,Republican,105277
INDIANA,5,Shawn A. Denney,Democrat,49756
INDIANA,5,John Krom,Libertarian,6407
INDIANA,6,Luke Messer,Republican,102187
INDIANA,6,Susan Hall Heitzman,Democrat,45509
INDIANA,6,Eric Miller,Libertarian,7375
INDIANA,7,Catherine “Cat” Ping,Republican,46887
INDIANA,7,André Carson,Democrat,61443
INDIANA,7,Chris Mayo,Libertarian,3931
INDIANA,8,Larry Bucshon,Republican,103344
INDIANA,8,Tom Spangler,Democrat,61384
INDIANA,8,Andrew Horning,Libertarian,6587
INDIANA,9,Todd C. Young,Republican,101594
INDIANA,9,Bill Bailey,Democrat,55016
INDIANA,9,R. Mike Frey,Libertarian,6777
IOWA,-1,Joni Ernst,republican,588575
IOWA,-1,Bruce Braley,democrat,494370
IOWA,-1,Rick Stewart,independent,26815
IOWA,-1,Douglas Butzier,libertarian,8232
IOWA,-1,Bob Quast Bob Quast for Term,limits,5873
IOWA,-1,Ruth Smith Nominated by,petition,4724
IOWA,-1,write-in,write-in,1111
IOWA,1,Rod Blum,Republican,147762
IOWA,1,Pat Murphy,Democrat,141145
IOWA,1,Write-in,Write-in,399
IOWA,2,Mariannette Miller-Meeks,Republican,129455
IOWA,2,David Loebsack,Democrat,143431
IOWA,2,Write-in,Write-in,443
IOWA,3,David Young,Republican,148814
IOWA,3,Staci Appel,Democrat,119109
IOWA,3,Edward B. Wright,Libertarian,9054
IOWA,3,Bryan Jack Holder,None,4360
IOWA,3,Write-in,Write-in,729
IOWA,4,Steve King,Republican,169834
IOWA,4,Jim Mowrer,Democrat,105504
IOWA,4,Write-in,Write-in,295
KANSAS,-1,Pat Roberts,republican,460350
KANSAS,-1,Greg Orman,independent,368372
KANSAS,-1,Randall Batson,libertarian,37469
KANSAS,1,Tim Huelskamp,Republican,138764
KANSAS,1,James E. Sherow,Democrat,65397
KANSAS,2,Lynn Jenkins,Republican,128742
KANSAS,2,Margie Wakefield,Democrat,87153
KANSAS,2,Christopher Clemmons,Libertarian,9791
KANSAS,3,Kevin Yoder,Republican,134493
KANSAS,3,Kelly Kultala,Democrat,89584
KANSAS,4,Mike Pompeo,Republican,138757
KANSAS,4,Perry L. Schuckman,Democrat,69396
KENTUCKY,-1,Mitch McConnell,republican,806787
KENTUCKY,-1,Alison Lundergan Grimes,democrat,584698
KENTUCKY,-1,David M. Patterson,libertarian,44240
KENTUCKY,-1,write-in,write-in,64
KENTUCKY,-1,write-in,write-in,53
KENTUCKY,-1,write-in,write-in,17
KENTUCKY,-1,write-in,write-in,9
KENTUCKY,1,Ed Whitfield,Republican,173022
KENTUCKY,1,Charles Kendall Hatchett,Democrat,63596
KENTUCKY,2,Brett Guthrie,Republican,156936
KENTUCKY,2,Ron Leach,Democrat,69898
KENTUCKY,3,Michael Macfarlane,Republican,87981
KENTUCKY,3,John A. Yarmuth,Democrat,157056
KENTUCKY,3,Gregory Peter Puccetti,Independent,2318
